Financial Year,Agriculture & Allied Services (in Rs. Cr.) at 2004-05 Prices,Agriculture (in Rs. Cr.) at 2004-05 Prices,Industry (in Rs. Cr.) at 2004-05 Prices,Mining and Quarrying (in Rs. Cr.) at 2004-05 Prices,Manufacturing (in Rs. Cr.) at 2004-05 Prices,Services (in Rs. Cr.) at 2004-05 Prices
2008-09,658232.04,556533.04,1221183.84,100827.0,691885.84,2450809.72
2008-09,658338.0,556578.5,1223327.5,100942.5,693368.5,2455708.0
2008-09,658443.96,556623.96,1225471.16,101058.0,694851.16,2460606.28
2008-09,658549.92,556669.42,1227614.82,101173.5,696333.82,2465504.56
2008-09,658655.88,556714.88,1229758.48,101289.0,697816.48,2470402.84
2008-09,658761.84,556760.34,1231902.14,101404.5,699299.14,2475301.12
2008-09,658867.8,556805.8,1234045.8,101520.0,700781.8,2480199.4
2008-09,658973.76,556851.26,1236189.46,101635.5,702264.46,2485097.68
2008-09,659079.72,556896.72,1238333.12,101751.0,703747.12,2489995.96
2008-09,659185.68,556942.18,1240476.78,101866.5,705229.78,2494894.24
2008-09,659291.64,556987.64,1242620.44,101982.0,706712.44,2499792.52
2008-09,659397.6,557033.1,1244764.1,102097.5,708195.1,2504690.8
2008-09,659503.56,557078.56,1246907.76,102213.0,709677.76,2509589.08
2008-09,659609.52,557124.02,1249051.42,102328.5,711160.42,2514487.36
2008-09,659715.48,557169.48,1251195.08,102444.0,712643.08,2519385.64
2008-09,659821.44,557214.94,1253338.74,102559.5,714125.74,2524283.92
2008-09,659927.4,557260.4,1255482.4,102675.0,715608.4,2529182.2
2008-09,660033.36,557305.86,1257626.06,102790.5,717091.06,2534080.48
2008-09,660139.32,557351.32,1259769.72,102906.0,718573.72,2538978.76
2008-09,660245.28,557396.78,1261913.38,103021.5,720056.38,2543877.04
2008-09,660351.24,557442.24,1264057.04,103137.0,721539.04,2548775.32
2008-09,660457.2,557487.7,1266200.7,103252.5,723021.7,2553673.6
2008-09,660563.16,557533.16,1268344.3599999999,103368.0,724504.36,2558571.88
2008-09,660669.12,557578.62,1270488.02,103483.5,725987.02,2563470.16
2008-09,660775.08,557624.08,1272631.68,103599.0,727469.68,2568368.44
2008-09,660881.04,557669.54,1274775.34,103714.5,728952.34,2573266.72
2009-10,660987.0,557715.0,1276919.0,103830.0,730435.0,2578165.0
2009-10,660987.0,557715.0,1276919.0,103830.0,730435.0,2578165.0
2009-10,662036.8,558697.66,1279258.2,103932.16,731855.82,2583194.7
2009-10,663086.6,559680.32,1281597.4,104034.32,733276.64,2588224.4
2009-10,664136.4,560662.98,1283936.6,104136.48,734697.46,2593254.1
2009-10,665186.2,561645.64,1286275.8,104238.64,736118.28,2598283.8
2009-10,666236.0,562628.3,1288615.0,104340.8,737539.1,2603313.5
2009-10,667285.8,563610.96,1290954.2,104442.96,738959.92,2608343.2
2009-10,668335.6,564593.62,1293293.4,104545.12,740380.74,2613372.9
2009-10,669385.4,565576.28,1295632.6,104647.28,741801.56,2618402.6
2009-10,670435.2,566558.94,1297971.8,104749.44,743222.38,2623432.3
2009-10,671485.0,567541.6,1300311.0,104851.6,744643.2,2628462.0
2009-10,672534.8,568524.26,1302650.2,104953.76,746064.02,2633491.7
2009-10,673584.6,569506.92,1304989.4,105055.92,747484.84,2638521.4
2009-10,674634.4,570489.58,1307328.6,105158.08,748905.66,2643551.1
2009-10,675684.2,571472.24,1309667.8,105260.24,750326.48,2648580.8
2009-10,676734.0,572454.9,1312007.0,105362.4,751747.3,2653610.5
2009-10,677783.8,573437.56,1314346.2,105464.56,753168.12,2658640.2
2009-10,678833.6,574420.22,1316685.4,105566.72,754588.94,2663669.9
2009-10,679883.4,575402.88,1319024.6,105668.88,756009.76,2668699.6
2009-10,680933.2,576385.54,1321363.8,105771.04,757430.58,2673729.3
2009-10,681983.0,577368.2,1323703.0,105873.2,758851.4,2678759.0
2009-10,683032.8,578350.86,1326042.2,105975.36,760272.22,2683788.7
2009-10,684082.6,579333.52,1328381.4,106077.52,761693.04,2688818.4
2009-10,685132.4,580316.18,1330720.6,106179.68,763113.86,2693848.1
2009-10,686182.2,581298.84,1333059.8,106281.84,764534.68,2698877.8
2009-10,687232.0,582281.5,1335399.0,106384.0,765955.5,2703907.5
2009-10,688281.8,583264.16,1337738.2,106486.16,767376.32,2708937.2
2009-10,689331.6,584246.82,1340077.4,106588.32,768797.14,2713966.9
2009-10,690381.4,585229.48,1342416.6,106690.48,770217.96,2718996.6
2009-10,691431.2,586212.14,1344755.8,106792.64,771638.78,2724026.3
2009-10,692481.0,587194.8,1347095.0,106894.8,773059.6,2729056.0
2009-10,693530.8,588177.46,1349434.2,106996.96,774480.42,2734085.7
2009-10,694580.6,589160.12,1351773.4,107099.12,775901.24,2739115.4
2009-10,695630.4,590142.78,1354112.6,107201.28,777322.06,2744145.1
2009-10,696680.2,591125.44,1356451.8,107303.44,778742.88,2749174.8
2009-10,697730.0,592108.1,1358791.0,107405.6,780163.7,2754204.5
2009-10,698779.8,593090.76,1361130.2,107507.76,781584.52,2759234.2
2009-10,699829.6,594073.42,1363469.4,107609.92,783005.34,2764263.9
2009-10,700879.4,595056.08,1365808.6,107712.08,784426.16,2769293.6
2009-10,701929.2,596038.74,1368147.8,107814.24,785846.98,2774323.3
2009-10,702979.0,597021.4,1370487.0,107916.4,787267.8,2779353.0
2009-10,704028.8,598004.06,1372826.2,108018.56,788688.62,2784382.7
2009-10,705078.6,598986.72,1375165.4,108120.72,790109.44,2789412.4
2009-10,706128.4,599969.38,1377504.6,108222.88,791530.26,2794442.1
2009-10,707178.2,600952.04,1379843.8,108325.04,792951.08,2799471.8
2009-10,708228.0,601934.7,1382183.0,108427.2,794371.9,2804501.5
2009-10,709277.8,602917.36,1384522.2,108529.36,795792.72,2809531.2
2009-10,710327.6,603900.02,1386861.4,108631.52,797213.54,2814560.9
2009-10,711377.4,604882.68,1389200.6,108733.68,798634.36,2819590.6
2009-10,712427.2,605865.34,1391539.8,108835.84,800055.1799999999,2824620.3
2010-11,713477.0,606848.0,1393879.0,108938.0,801476.0,2829650.0
2010-11,713477.0,606848.0,1393879.0,108938.0,801476.0,2829650.0
2010-11,713997.36,607321.84,1394851.38,108924.22,801906.94,2834288.78
2010-11,714517.72,607795.68,1395823.76,108910.44,802337.88,2838927.56
2010-11,715038.08,608269.52,1396796.14,108896.66,802768.82,2843566.34
2010-11,715558.44,608743.36,1397768.52,108882.88,803199.76,2848205.12
2010-11,716078.8,609217.2,1398740.9,108869.1,803630.7,2852843.9
2010-11,716599.16,609691.04,1399713.28,108855.32,804061.64,2857482.68
2010-11,717119.52,610164.88,1400685.66,108841.54,804492.58,2862121.46
2010-11,717639.88,610638.72,1401658.04,108827.76,804923.52,2866760.24
2010-11,718160.24,611112.56,1402630.42,108813.98,805354.46,2871399.02
2010-11,718680.6,611586.4,1403602.8,108800.2,805785.4,2876037.8
2010-11,719200.96,612060.24,1404575.18,108786.42,806216.34,2880676.58
2010-11,719721.32,612534.08,1405547.56,108772.64,806647.28,2885315.36
2010-11,720241.68,613007.92,1406519.94,108758.86,807078.22,2889954.14
2010-11,720762.04,613481.76,1407492.32,108745.08,807509.16,2894592.92
2010-11,721282.4,613955.6,1408464.7,108731.3,807940.1,2899231.7
2010-11,721802.76,614429.44,1409437.08,108717.52,808371.04,2903870.48
2010-11,722323.12,614903.28,1410409.46,108703.74,808801.98,2908509.26
2010-11,722843.48,615377.12,1411381.84,108689.96,809232.92,2913148.04
2010-11,723363.84,615850.96,1412354.22,108676.18,809663.86,2917786.82
2010-11,723884.2,616324.8,1413326.6,108662.4,810094.8,2922425.6
2010-11,724404.56,616798.64,1414298.98,108648.62,810525.74,2927064.38
2010-11,724924.92,617272.48,1415271.36,108634.84,810956.68,2931703.16
2010-11,725445.28,617746.32,1416243.74,108621.06,811387.62,2936341.94
2010-11,725965.64,618220.16,1417216.12,108607.28,811818.56,2940980.72
2010-11,726486.0,618694.0,1418188.5,108593.5,812249.5,2945619.5
2010-11,727006.36,619167.84,1419160.88,108579.72,812680.44,2950258.28
2010-11,727526.72,619641.68,1420133.26,108565.94,813111.38,2954897.06
2010-11,728047.08,620115.52,1421105.64,108552.16,813542.32,2959535.84
2010-11,728567.44,620589.36,1422078.02,108538.38,813973.26,2964174.62
2010-11,729087.8,621063.2,1423050.4,108524.6,814404.2,2968813.4
2010-11,729608.16,621537.04,1424022.78,108510.82,814835.14,2973452.18
2010-11,730128.52,622010.88,1424995.16,108497.04,815266.08,2978090.96
2010-11,730648.88,622484.72,1425967.54,108483.26,815697.02,2982729.74
